688	80681
680	80682
688	80683
680	80684
688	80685
696	80686
680	80687
688	80688
688	80689
680	80690
680	80691
672	80692
672	80693
656	80694
640	80695
624	80696
616	80697
600	80698
608	80699
600	80700
600	80701
608	80702
624	80703
632	80704
648	80705
688	80706
696	80707
720	80708
736	80709
728	80710
728	80711
728	80712
712	80713
720	80714
744	80715
744	80716
736	80717
744	80718
752	80719
720	80720
696	80721
680	80722
656	80723
632	80724
608	80725
608	80726
600	80727
624	80728
608	80729
608	80730
616	80731
616	80732
616	80733
608	80734
608	80735
608	80736
616	80737
624	80738
632	80739
632	80740
640	80741
664	80742
680	80743
680	80744
664	80745
648	80746
656	80747
672	80748
680	80749
680	80750
672	80751
688	80752
704	80753
712	80754
680	80755
680	80756
720	80757
752	80758
728	80759
704	80760
712	80761
704	80762
688	80763
704	80764
712	80765
712	80766
720	80767
696	80768
696	80769
712	80770
704	80771
712	80772
736	80773
768	80774
848	80775
912	80776
936	80777
896	80778
872	80779
808	80780
784	80781
784	80782
736	80783
720	80784
688	80785
672	80786
656	80787
632	80788
616	80789
608	80790
592	80791
616	80792
632	80793
632	80794
624	80795
608	80796
632	80797
648	80798
648	80799
688	80800
752	80801
832	80802
792	80803
760	80804
760	80805
744	80806
728	80807
704	80808
712	80809
720	80810
712	80811
712	80812
696	80813
712	80814
720	80815
728	80816
704	80817
696	80818
720	80819
736	80820
752	80821
736	80822
744	80823
744	80824
776	80825
784	80826
840	80827
936	80828
896	80829
936	80830
944	80831
912	80832
912	80833
888	80834
880	80835
952	80836
968	80837
888	80838
872	80839
832	80840
792	80841
792	80842
792	80843
768	80844
760	80845
776	80846
736	80847
728	80848
712	80849
704	80850
736	80851
704	80852
704	80853
680	80854
704	80855
688	80856
688	80857
688	80858
680	80859
688	80860
712	80861
712	80862
688	80863
688	80864
696	80865
704	80866
704	80867
720	80868
744	80869
768	80870
760	80871
720	80872
736	80873
744	80874
736	80875
728	80876
728	80877
752	80878
808	80879
808	80880
848	80881
936	80882
904	80883
888	80884
888	80885
856	80886
816	80887
800	80888
792	80889
768	80890
760	80891
776	80892
824	80893
800	80894
760	80895
760	80896
744	80897
736	80898
720	80899
720	80900
712	80901
712	80902
704	80903
696	80904
688	80905
688	80906
688	80907
672	80908
680	80909
680	80910
664	80911
664	80912
664	80913
664	80914
672	80915
680	80916
688	80917
688	80918
688	80919
696	80920
712	80921
712	80922
712	80923
712	80924
704	80925
696	80926
704	80927
704	80928
720	80929
720	80930
720	80931
728	80932
736	80933
728	80934
720	80935
728	80936
712	80937
704	80938
712	80939
704	80940
704	80941
720	80942
696	80943
704	80944
688	80945
688	80946
688	80947
672	80948
664	80949
648	80950
640	80951
624	80952
608	80953
600	80954
584	80955
584	80956
608	80957
632	80958
656	80959
656	80960
696	80961
744	80962
768	80963
752	80964
728	80965
728	80966
744	80967
728	80968
728	80969
720	80970
712	80971
728	80972
712	80973
704	80974
712	80975
728	80976
712	80977
688	80978
688	80979
688	80980
680	80981
664	80982
664	80983
656	80984
664	80985
664	80986
664	80987
672	80988
680	80989
688	80990
712	80991
736	80992
720	80993
728	80994
752	80995
728	80996
704	80997
