792	63105
792	63106
824	63107
856	63108
856	63109
816	63110
832	63111
824	63112
824	63113
792	63114
800	63115
824	63116
840	63117
800	63118
808	63119
824	63120
824	63121
824	63122
792	63123
792	63124
808	63125
808	63126
824	63127
784	63128
792	63129
800	63130
800	63131
800	63132
784	63133
784	63134
792	63135
800	63136
784	63137
784	63138
808	63139
824	63140
816	63141
800	63142
816	63143
816	63144
808	63145
784	63146
792	63147
800	63148
816	63149
792	63150
784	63151
800	63152
808	63153
816	63154
792	63155
776	63156
792	63157
808	63158
808	63159
792	63160
800	63161
816	63162
840	63163
824	63164
800	63165
816	63166
824	63167
824	63168
792	63169
784	63170
800	63171
808	63172
808	63173
784	63174
776	63175
792	63176
808	63177
816	63178
792	63179
800	63180
824	63181
832	63182
816	63183
800	63184
792	63185
800	63186
792	63187
776	63188
792	63189
816	63190
840	63191
824	63192
840	63193
880	63194
896	63195
888	63196
840	63197
848	63198
856	63199
856	63200
832	63201
808	63202
840	63203
856	63204
864	63205
824	63206
816	63207
840	63208
832	63209
832	63210
800	63211
792	63212
800	63213
816	63214
816	63215
792	63216
784	63217
800	63218
800	63219
800	63220
776	63221
768	63222
776	63223
768	63224
760	63225
744	63226
744	63227
744	63228
752	63229
744	63230
736	63231
752	63232
768	63233
776	63234
776	63235
768	63236
776	63237
792	63238
784	63239
784	63240
760	63241
768	63242
776	63243
792	63244
784	63245
760	63246
760	63247
784	63248
800	63249
792	63250
800	63251
840	63252
856	63253
864	63254
824	63255
856	63256
864	63257
856	63258
848	63259
816	63260
840	63261
848	63262
840	63263
800	63264
800	63265
816	63266
816	63267
784	63268
776	63269
784	63270
792	63271
784	63272
768	63273
792	63274
800	63275
808	63276
784	63277
800	63278
808	63279
808	63280
824	63281
784	63282
792	63283
816	63284
832	63285
816	63286
800	63287
824	63288
832	63289
840	63290
816	63291
816	63292
824	63293
832	63294
824	63295
808	63296
832	63297
840	63298
832	63299
800	63300
816	63301
816	63302
808	63303
776	63304
776	63305
792	63306
792	63307
792	63308
776	63309
776	63310
800	63311
808	63312
792	63313
784	63314
808	63315
816	63316
824	63317
800	63318
800	63319
808	63320
832	63321
808	63322
784	63323
800	63324
792	63325
792	63326
784	63327
792	63328
824	63329
832	63330
832	63331
808	63332
832	63333
856	63334
864	63335
824	63336
808	63337
816	63338
824	63339
848	63340
824	63341
840	63342
864	63343
888	63344
872	63345
848	63346
856	63347
864	63348
872	63349
840	63350
840	63351
856	63352
872	63353
872	63354
840	63355
832	63356
840	63357
848	63358
816	63359
816	63360
856	63361
880	63362
856	63363
848	63364
872	63365
880	63366
880	63367
824	63368
832	63369
832	63370
848	63371
840	63372
816	63373
840	63374
856	63375
864	63376
856	63377
816	63378
848	63379
856	63380
864	63381
832	63382
824	63383
840	63384
848	63385
816	63386
808	63387
832	63388
832	63389
840	63390
800	63391
784	63392
776	63393
776	63394
752	63395
760	63396
784	63397
792	63398
784	63399
832	63400
848	63401
832	63402
808	63403
800	63404
784	63405
760	63406
760	63407
768	63408
784	63409
776	63410
760	63411
776	63412
784	63413
800	63414
776	63415
784	63416
816	63417
832	63418
832	63419
808	63420
824	63421
824	63422
824	63423
792	63424
792	63425
808	63426
816	63427
800	63428
776	63429
792	63430
800	63431
800	63432
768	63433
768	63434
776	63435
776	63436
760	63437
760	63438
784	63439
784	63440
776	63441
776	63442
792	63443
816	63444
824	63445
792	63446
784	63447
808	63448
800	63449
792	63450
776	63451
776	63452
792	63453
832	63454
840	63455
816	63456
848	63457
864	63458
872	63459
832	63460
816	63461
840	63462
840	63463
856	63464
840	63465
832	63466
856	63467
880	63468
880	63469
840	63470
848	63471
848	63472
848	63473
800	63474
808	63475
824	63476
832	63477
824	63478
784	63479
784	63480
792	63481
808	63482
784	63483
800	63484
832	63485
856	63486
856	63487
840	63488
872	63489
888	63490
888	63491
840	63492
840	63493
856	63494
864	63495
856	63496
824	63497
848	63498
856	63499
864	63500
856	63501
832	63502
840	63503
840	63504
848	63505
808	63506
808	63507
840	63508
848	63509
816	63510
824	63511
840	63512
840	63513
800	63514
800	63515
824	63516
824	63517
808	63518
776	63519
776	63520
800	63521
824	63522
824	63523
816	63524
856	63525
864	63526
872	63527
840	63528
864	63529
888	63530
880	63531
832	63532
848	63533
856	63534
888	63535
856	63536
856	63537
896	63538
912	63539
912	63540
848	63541
856	63542
864	63543
872	63544
864	63545
824	63546
856	63547
872	63548
880	63549
840	63550
872	63551
888	63552
904	63553
880	63554
840	63555
864	63556
864	63557
872	63558
848	63559
824	63560
856	63561
856	63562
864	63563
824	63564
816	63565
824	63566
832	63567
840	63568
800	63569
808	63570
824	63571
824	63572
800	63573
832	63574
848	63575
872	63576
832	63577
840	63578
864	63579
880	63580
848	63581
832	63582
856	63583
864	63584
840	63585
824	63586
856	63587
872	63588
856	63589
824	63590
856	63591
872	63592
880	63593
848	63594
832	63595
856	63596
856	63597
856	63598
824	63599
840	63600
856	63601
872	63602
832	63603
816	63604
848	63605
856	63606
864	63607
816	63608
832	63609
840	63610
840	63611
808	63612
800	63613
832	63614
840	63615
856	63616
824	63617
792	63618
816	63619
816	63620
824	63621
792	63622
792	63623
816	63624
816	63625
832	63626
800	63627
776	63628
792	63629
800	63630
824	63631
808	63632
840	63633
880	63634
888	63635
856	63636
896	63637
904	63638
896	63639
848	63640
872	63641
880	63642
880	63643
832	63644
848	63645
856	63646
856	63647
840	63648
800	63649
816	63650
832	63651
840	63652
832	63653
808	63654
816	63655
832	63656
832	63657
800	63658
808	63659
832	63660
840	63661
816	63662
792	63663
808	63664
824	63665
832	63666
808	63667
792	63668
808	63669
808	63670
824	63671
792	63672
824	63673
848	63674
880	63675
840	63676
856	63677
888	63678
896	63679
856	63680
888	63681
904	63682
912	63683
856	63684
864	63685
872	63686
880	63687
856	63688
808	63689
768	63690
768	63691
776	63692
760	63693
744	63694
768	63695
768	63696
784	63697
776	63698
800	63699
808	63700
784	63701
784	63702
792	63703
808	63704
792	63705
792	63706
808	63707
824	63708
816	63709
784	63710
808	63711
808	63712
784	63713
800	63714
800	63715
792	63716
784	63717
800	63718
800	63719
784	63720
800	63721
816	63722
824	63723
816	63724
808	63725
832	63726
848	63727
856	63728
824	63729
816	63730
840	63731
848	63732
856	63733
824	63734
824	63735
848	63736
864	63737
872	63738
840	63739
832	63740
856	63741
856	63742
856	63743
816	63744
832	63745
832	63746
832	63747
816	63748
808	63749
848	63750
856	63751
872	63752
824	63753
848	63754
848	63755
856	63756
856	63757
808	63758
840	63759
848	63760
856	63761
856	63762
816	63763
840	63764
856	63765
864	63766
856	63767
816	63768
832	63769
816	63770
816	63771
800	63772
800	63773
824	63774
832	63775
832	63776
800	63777
816	63778
824	63779
832	63780
808	63781
792	63782
800	63783
816	63784
816	63785
792	63786
808	63787
832	63788
840	63789
808	63790
800	63791
824	63792
832	63793
840	63794
808	63795
800	63796
816	63797
832	63798
840	63799
808	63800
816	63801
824	63802
832	63803
800	63804
792	63805
824	63806
840	63807
848	63808
832	63809
848	63810
872	63811
872	63812
840	63813
832	63814
840	63815
848	63816
832	63817
808	63818
856	63819
880	63820
840	63821
880	63822
912	63823
912	63824
856	63825
872	63826
872	63827
872	63828
824	63829
856	63830
872	63831
880	63832
840	63833
856	63834
880	63835
896	63836
872	63837
840	63838
872	63839
872	63840
872	63841
832	63842
840	63843
840	63844
848	63845
808	63846
792	63847
824	63848
864	63849
872	63850
832	63851
848	63852
872	63853
888	63854
872	63855
832	63856
856	63857
864	63858
872	63859
840	63860
840	63861
856	63862
864	63863
856	63864
816	63865
832	63866
848	63867
856	63868
816	63869
840	63870
856	63871
864	63872
840	63873
824	63874
848	63875
848	63876
840	63877
800	63878
816	63879
816	63880
832	63881
800	63882
808	63883
824	63884
856	63885
856	63886
824	63887
856	63888
880	63889
880	63890
832	63891
840	63892
848	63893
856	63894
824	63895
824	63896
832	63897
848	63898
816	63899
808	63900
832	63901
848	63902
816	63903
800	63904
808	63905
792	63906
768	63907
768	63908
776	63909
784	63910
760	63911
792	63912
816	63913
848	63914
832	63915
848	63916
872	63917
872	63918
832	63919
856	63920
864	63921
856	63922
832	63923
856	63924
856	63925
848	63926
808	63927
840	63928
848	63929
808	63930
816	63931
840	63932
848	63933
816	63934
816	63935
840	63936
840	63937
816	63938
800	63939
808	63940
824	63941
824	63942
792	63943
824	63944
840	63945
864	63946
840	63947
816	63948
856	63949
856	63950
