680	50393
672	50394
672	50395
680	50396
688	50397
704	50398
704	50399
720	50400
744	50401
752	50402
760	50403
760	50404
768	50405
784	50406
760	50407
744	50408
736	50409
728	50410
712	50411
704	50412
704	50413
696	50414
688	50415
696	50416
704	50417
720	50418
752	50419
768	50420
776	50421
784	50422
776	50423
752	50424
736	50425
728	50426
720	50427
720	50428
720	50429
712	50430
720	50431
720	50432
720	50433
720	50434
728	50435
728	50436
728	50437
728	50438
728	50439
720	50440
712	50441
712	50442
704	50443
704	50444
696	50445
696	50446
696	50447
704	50448
712	50449
712	50450
712	50451
712	50452
712	50453
720	50454
720	50455
720	50456
720	50457
720	50458
712	50459
728	50460
728	50461
744	50462
744	50463
744	50464
736	50465
728	50466
728	50467
736	50468
736	50469
736	50470
736	50471
728	50472
736	50473
728	50474
728	50475
728	50476
744	50477
752	50478
768	50479
784	50480
784	50481
784	50482
792	50483
784	50484
784	50485
776	50486
776	50487
768	50488
760	50489
760	50490
760	50491
752	50492
744	50493
728	50494
728	50495
728	50496
744	50497
760	50498
768	50499
776	50500
784	50501
800	50502
808	50503
808	50504
800	50505
792	50506
768	50507
768	50508
752	50509
744	50510
744	50511
752	50512
752	50513
752	50514
744	50515
760	50516
752	50517
768	50518
768	50519
776	50520
792	50521
784	50522
776	50523
784	50524
776	50525
760	50526
776	50527
768	50528
760	50529
760	50530
776	50531
784	50532
768	50533
760	50534
768	50535
752	50536
744	50537
736	50538
728	50539
728	50540
720	50541
720	50542
728	50543
720	50544
720	50545
720	50546
712	50547
720	50548
720	50549
704	50550
720	50551
712	50552
712	50553
704	50554
712	50555
712	50556
704	50557
696	50558
720	50559
720	50560
720	50561
712	50562
736	50563
744	50564
752	50565
768	50566
752	50567
760	50568
744	50569
744	50570
720	50571
720	50572
728	50573
712	50574
704	50575
704	50576
704	50577
704	50578
696	50579
696	50580
704	50581
704	50582
704	50583
704	50584
688	50585
688	50586
696	50587
704	50588
688	50589
704	50590
704	50591
696	50592
696	50593
688	50594
688	50595
688	50596
672	50597
672	50598
680	50599
672	50600
672	50601
688	50602
704	50603
704	50604
712	50605
712	50606
736	50607
720	50608
728	50609
720	50610
720	50611
728	50612
728	50613
720	50614
728	50615
720	50616
712	50617
712	50618
704	50619
712	50620
704	50621
712	50622
720	50623
720	50624
728	50625
728	50626
736	50627
728	50628
720	50629
728	50630
720	50631
720	50632
712	50633
720	50634
704	50635
696	50636
696	50637
704	50638
696	50639
704	50640
712	50641
712	50642
712	50643
720	50644
712	50645
720	50646
712	50647
720	50648
720	50649
728	50650
728	50651
728	50652
736	50653
728	50654
720	50655
736	50656
728	50657
728	50658
720	50659
704	50660
712	50661
696	50662
696	50663
688	50664
680	50665
680	50666
672	50667
680	50668
680	50669
688	50670
704	50671
704	50672
712	50673
712	50674
720	50675
720	50676
720	50677
720	50678
712	50679
712	50680
704	50681
688	50682
688	50683
688	50684
680	50685
680	50686
680	50687
688	50688
688	50689
688	50690
680	50691
688	50692
696	50693
704	50694
696	50695
704	50696
720	50697
728	50698
736	50699
728	50700
736	50701
752	50702
744	50703
728	50704
728	50705
720	50706
696	50707
680	50708
680	50709
672	50710
696	50711
672	50712
664	50713
664	50714
648	50715
656	50716
656	50717
664	50718
664	50719
688	50720
696	50721
704	50722
712	50723
712	50724
720	50725
712	50726
704	50727
712	50728
712	50729
712	50730
704	50731
728	50732
712	50733
720	50734
720	50735
720	50736
728	50737
728	50738
728	50739
744	50740
760	50741
760	50742
760	50743
768	50744
760	50745
752	50746
752	50747
752	50748
752	50749
760	50750
768	50751
744	50752
720	50753
736	50754
720	50755
712	50756
712	50757
728	50758
720	50759
720	50760
728	50761
776	50762
768	50763
784	50764
776	50765
792	50766
816	50767
816	50768
808	50769
808	50770
808	50771
800	50772
776	50773
760	50774
744	50775
760	50776
736	50777
736	50778
720	50779
720	50780
728	50781
728	50782
712	50783
736	50784
752	50785
760	50786
752	50787
752	50788
784	50789
768	50790
744	50791
752	50792
768	50793
784	50794
816	50795
824	50796
888	50797
952	50798
992	50799
960	50800
984	50801
984	50802
944	50803
936	50804
920	50805
920	50806
920	50807
904	50808
912	50809
928	50810
928	50811
920	50812
904	50813
912	50814
864	50815
872	50816
824	50817
832	50818
832	50819
824	50820
816	50821
816	50822
792	50823
784	50824
776	50825
784	50826
768	50827
760	50828
760	50829
752	50830
776	50831
792	50832
816	50833
832	50834
840	50835
848	50836
872	50837
872	50838
840	50839
824	50840
824	50841
808	50842
800	50843
800	50844
832	50845
880	50846
888	50847
912	50848
856	50849
840	50850
816	50851
808	50852
808	50853
800	50854
792	50855
792	50856
792	50857
800	50858
808	50859
808	50860
800	50861
888	50862
912	50863
904	50864
952	50865
984	50866
1024	50867
920	50868
960	50869
968	50870
928	50871
896	50872
904	50873
904	50874
928	50875
896	50876
880	50877
928	50878
912	50879
888	50880
896	50881
920	50882
896	50883
888	50884
920	50885
936	50886
928	50887
936	50888
960	50889
936	50890
912	50891
920	50892
928	50893
904	50894
920	50895
936	50896
952	50897
928	50898
952	50899
968	50900
968	50901
944	50902
944	50903
968	50904
952	50905
928	50906
968	50907
960	50908
944	50909
912	50910
928	50911
968	50912
1008	50913
1000	50914
1008	50915
1016	50916
984	50917
968	50918
976	50919
984	50920
976	50921
1000	50922
1000	50923
960	50924
952	50925
960	50926
984	50927
1008	50928
968	50929
976	50930
1032	50931
1040	50932
1008	50933
992	50934
1016	50935
992	50936
944	50937
952	50938
976	50939
1016	50940
960	50941
896	50942
920	50943
920	50944
912	50945
872	50946
864	50947
872	50948
832	50949
824	50950
824	50951
808	50952
784	50953
800	50954
800	50955
808	50956
808	50957
792	50958
776	50959
776	50960
776	50961
768	50962
768	50963
744	50964
768	50965
768	50966
776	50967
776	50968
776	50969
776	50970
776	50971
768	50972
760	50973
760	50974
752	50975
752	50976
744	50977
736	50978
744	50979
744	50980
728	50981
736	50982
744	50983
744	50984
752	50985
768	50986
784	50987
800	50988
832	50989
816	50990
832	50991
816	50992
808	50993
800	50994
792	50995
784	50996
768	50997
752	50998
760	50999
736	51000
752	51001
744	51002
752	51003
752	51004
752	51005
768	51006
768	51007
768	51008
760	51009
760	51010
760	51011
752	51012
744	51013
736	51014
736	51015
728	51016
720	51017
720	51018
712	51019
720	51020
728	51021
728	51022
736	51023
728	51024
736	51025
736	51026
744	51027
744	51028
752	51029
760	51030
768	51031
760	51032
752	51033
752	51034
768	51035
784	51036
800	51037
800	51038
816	51039
840	51040
848	51041
856	51042
864	51043
872	51044
904	51045
888	51046
896	51047
936	51048
936	51049
968	51050
984	51051
992	51052
1000	51053
984	51054
992	51055
1008	51056
1008	51057
976	51058
984	51059
992	51060
1016	51061
984	51062
944	51063
888	51064
864	51065
880	51066
880	51067
872	51068
880	51069
904	51070
936	51071
928	51072
960	51073
952	51074
928	51075
952	51076
960	51077
976	51078
960	51079
992	51080
1008	51081
1000	51082
1008	51083
1016	51084
1024	51085
992	51086
1000	51087
984	51088
1000	51089
960	51090
968	51091
960	51092
976	51093
968	51094
968	51095
976	51096
992	51097
984	51098
984	51099
984	51100
992	51101
936	51102
920	51103
896	51104
872	51105
840	51106
832	51107
832	51108
840	51109
856	51110
872	51111
888	51112
920	51113
928	51114
920	51115
888	51116
872	51117
864	51118
856	51119
808	51120
736	51121
768	51122
784	51123
776	51124
792	51125
792	51126
800	51127
792	51128
776	51129
760	51130
776	51131
768	51132
760	51133
744	51134
752	51135
752	51136
728	51137
744	51138
760	51139
824	51140
888	51141
944	51142
968	51143
968	51144
1000	51145
1008	51146
968	51147
928	51148
920	51149
888	51150
888	51151
872	51152
856	51153
872	51154
896	51155
912	51156
920	51157
936	51158
952	51159
960	51160
960	51161
944	51162
936	51163
928	51164
928	51165
928	51166
912	51167
872	51168
888	51169
888	51170
904	51171
896	51172
904	51173
920	51174
904	51175
840	51176
824	51177
808	51178
768	51179
760	51180
784	51181
760	51182
736	51183
736	51184
752	51185
744	51186
728	51187
728	51188
736	51189
728	51190
720	51191
720	51192
720	51193
736	51194
736	51195
736	51196
736	51197
760	51198
760	51199
760	51200
736	51201
744	51202
744	51203
736	51204
720	51205
712	51206
720	51207
704	51208
688	51209
688	51210
688	51211
688	51212
680	51213
680	51214
680	51215
688	51216
680	51217
680	51218
664	51219
664	51220
664	51221
656	51222
656	51223
656	51224
680	51225
656	51226
656	51227
664	51228
680	51229
688	51230
672	51231
688	51232
688	51233
696	51234
696	51235
696	51236
688	51237
688	51238
688	51239
688	51240
688	51241
688	51242
680	51243
672	51244
664	51245
664	51246
664	51247
656	51248
672	51249
672	51250
672	51251
680	51252
672	51253
672	51254
688	51255
688	51256
680	51257
680	51258
672	51259
672	51260
680	51261
680	51262
672	51263
664	51264
656	51265
664	51266
656	51267
656	51268
648	51269
656	51270
656	51271
664	51272
672	51273
680	51274
688	51275
696	51276
696	51277
688	51278
704	51279
696	51280
696	51281
696	51282
696	51283
696	51284
696	51285
696	51286
688	51287
688	51288
696	51289
696	51290
696	51291
696	51292
704	51293
704	51294
696	51295
712	51296
720	51297
736	51298
776	51299
800	51300
800	51301
816	51302
816	51303
840	51304
824	51305
800	51306
800	51307
784	51308
768	51309
760	51310
752	51311
744	51312
736	51313
736	51314
728	51315
744	51316
752	51317
744	51318
744	51319
736	51320
768	51321
744	51322
752	51323
736	51324
736	51325
752	51326
736	51327
712	51328
720	51329
728	51330
720	51331
712	51332
728	51333
752	51334
768	51335
768	51336
784	51337
792	51338
776	51339
768	51340
736	51341
736	51342
720	51343
696	51344
720	51345
720	51346
720	51347
720	51348
720	51349
704	51350
736	51351
752	51352
752	51353
712	51354
752	51355
752	51356
728	51357
736	51358
720	51359
728	51360
752	51361
768	51362
760	51363
808	51364
848	51365
864	51366
856	51367
888	51368
896	51369
880	51370
872	51371
880	51372
864	51373
856	51374
856	51375
856	51376
856	51377
856	51378
856	51379
880	51380
896	51381
888	51382
888	51383
912	51384
920	51385
920	51386
888	51387
896	51388
888	51389
872	51390
872	51391
888	51392
904	51393
928	51394
928	51395
920	51396
936	51397
928	51398
912	51399
912	51400
928	51401
960	51402
968	51403
952	51404
976	51405
984	51406
960	51407
944	51408
936	51409
904	51410
904	51411
984	51412
1016	51413
968	51414
928	51415
912	51416
872	51417
824	51418
856	51419
880	51420
904	51421
896	51422
928	51423
976	51424
1008	51425
984	51426
952	51427
976	51428
1008	51429
1024	51430
920	51431
888	51432
896	51433
904	51434
912	51435
896	51436
888	51437
864	51438
880	51439
888	51440
896	51441
944	51442
968	51443
952	51444
936	51445
952	51446
968	51447
944	51448
928	51449
968	51450
976	51451
976	51452
984	51453
1024	51454
1040	51455
1008	51456
1016	51457
1016	51458
1000	51459
968	51460
984	51461
992	51462
1000	51463
976	51464
992	51465
1000	51466
1000	51467
968	51468
976	51469
1008	51470
1032	51471
1008	51472
1024	51473
1032	51474
1024	51475
1000	51476
1008	51477
1016	51478
1008	51479
976	51480
968	51481
968	51482
984	51483
984	51484
1000	51485
1008	51486
1016	51487
1024	51488
1000	51489
992	51490
992	51491
1016	51492
1016	51493
1008	51494
992	51495
1000	51496
1032	51497
1040	51498
1048	51499
1016	51500
992	51501
960	51502
912	51503
1016	51504
1016	51505
840	51506
816	51507
824	51508
808	51509
816	51510
808	51511
824	51512
848	51513
872	51514
896	51515
920	51516
928	51517
928	51518
896	51519
880	51520
864	51521
856	51522
896	51523
968	51524
1024	51525
1064	51526
1080	51527
1064	51528
1048	51529
1032	51530
1008	51531
1016	51532
992	51533
960	51534
920	51535
896	51536
872	51537
880	51538
880	51539
888	51540
928	51541
968	51542
968	51543
992	51544
992	51545
968	51546
944	51547
944	51548
936	51549
944	51550
920	51551
928	51552
928	51553
944	51554
952	51555
960	51556
984	51557
1000	51558
1024	51559
1016	51560
1000	51561
992	51562
952	51563
952	51564
936	51565
928	51566
952	51567
984	51568
1008	51569
1024	51570
1000	51571
952	51572
944	51573
936	51574
928	51575
936	51576
912	51577
920	51578
944	51579
952	51580
944	51581
936	51582
936	51583
936	51584
928	51585
920	51586
896	51587
888	51588
904	51589
896	51590
912	51591
912	51592
920	51593
944	51594
912	51595
888	51596
872	51597
856	51598
840	51599
832	51600
832	51601
832	51602
848	51603
856	51604
880	51605
896	51606
904	51607
896	51608
904	51609
920	51610
920	51611
920	51612
928	51613
944	51614
944	51615
952	51616
952	51617
936	51618
928	51619
936	51620
